words,type,token,indegree_unw,outdegree_unw,degree_unw,indegree_wei,outdegree_wei,cc_unw,cc_wei,pageRank_unw,pageRank_wei,hubs_unw,hubs_wei,authorities_unw,authorities_wei,incloseness_unw,outcloseness_unw,incloseness_wei,outcloseness_wei,betweenness_unw,betweenness_wei
堵,5,5,5,19,24,0.137137721053481,1,0.0652173913043478,0.00302599049268805,3.60315787384538e-05,2.61317345393448e-05,6.17928355091584e-05,5.82541392940142e-05,1.92012526356541e-05,3.78436400251056e-06,2.59909031838856e-05,2.71849938833764e-05,2.76411767969471e-05,2.93910169206793e-05,5579.44066674748,6096
堵塞,13,17,13,14,27,0.43791703679152,1,0.110632183908046,0.00560955757480488,6.41839974458941e-05,4.37956667038567e-05,3.74552368696284e-05,2.14171395623863e-05,5.17293426731086e-05,1.83481365198374e-05,2.81658404686796e-05,2.58264462809917e-05,3.01337617592699e-05,2.79486170237526e-05,13538.5273807805,15697
堵车,17,46,17,27,44,1.24735015796866,1,0.0626992561105207,0.00316930824097622,0.000112940364615496,0.000107118896279468,7.27786363819157e-05,1.84706539330191e-05,5.84965727012193e-05,4.88359659684453e-05,2.93720260823592e-05,2.76586917438805e-05,3.18777900582973e-05,2.95734314539885e-05,35609.6750325286,37826
塑料,43,68,43,27,70,1.67075064833997,1,0.0382854764877237,0.00159573449537546,0.00018673473331442,0.000121804048205812,6.98831899569917e-05,1.93483720592742e-05,0.000142889941801063,0.000139234326940192,3.10645832686155e-05,2.79243807768563e-05,3.33743526820758e-05,2.97549414018921e-05,69407.6874630213,59290.5
塑料袋,22,38,22,14,36,0.944247649141776,1,0.064,0.00356170004717091,0.000207124272104857,0.000166068403088144,4.37347164858244e-05,5.20662360683515e-05,9.18329700458782e-05,0.000210438923345013,3.26701297004149e-05,2.64019431830183e-05,3.51994259443432e-05,2.8802698026196e-05,30970.0489742783,36558
塔,12,14,12,19,31,0.37319807475087,1,0.0270562770562771,0.00140934338271467,9.9321562633046e-05,6.08696648428359e-05,4.57712333895938e-05,3.8398042756724e-05,3.54583910427303e-05,8.69623799769012e-06,2.95194237808478e-05,2.68969041663305e-05,3.18223644833629e-05,2.89159200975357e-05,35772.8180926673,35298
填写,9,10,9,19,28,0.245244380935107,1,0.0653333333333333,0.0025758777423165,5.13440669769572e-05,3.30021395538593e-05,9.83381993296312e-05,3.37309263927967e-05,3.47428871507907e-05,1.23760696694635e-05,2.76518084282712e-05,2.69280482550625e-05,2.94801591787694e-05,2.89081924492203e-05,12906.6951332077,11275
填满,2,2,2,24,26,0.0562218890554723,1,0.0416666666666667,0.00178437304082828,2.16243353611519e-05,1.86110471229689e-05,0.000102308574452985,8.77401084258319e-05,1.33175171126278e-05,3.47145062756897e-06,2.43007460329032e-05,2.79665520038035e-05,2.59580168494117e-05,2.98813353438362e-05,4203.23826074519,3648
境界,9,12,9,23,32,0.321845369149304,1,0.0435222672064777,0.00192576759426131,4.39035475279143e-05,3.31140697204409e-05,6.62047396106708e-05,4.05976994778637e-05,4.24370958156851e-05,1.35447230662843e-05,2.74906531779195e-05,2.78986720232117e-05,2.93628300057704e-05,2.97723395988563e-05,15223.5853423344,14119
墓地,17,24,17,20,37,0.546112654767942,1,0.151515151515152,0.00748717073388591,9.15634114024721e-05,8.04590967653582e-05,6.43315803464905e-05,2.96128667914697e-05,8.32325485829736e-05,1.3944478548016e-05,2.93392794272973e-05,2.68795527242427e-05,3.15499891184725e-05,2.90869527344213e-05,32885.74666637,26356.5
墓碑,17,31,17,18,35,0.743625507020901,1,0.107263513513514,0.0062795951761064,9.50491234971717e-05,8.76712835547296e-05,7.82561260148348e-05,3.9349162650726e-05,8.84292627849448e-05,2.02078025289736e-05,2.99239930576336e-05,2.69461884616421e-05,3.23030732183323e-05,2.93130068470146e-05,19752.0920968588,20944.5
墙,68,119,68,18,86,3.08700626526423,1,0.0158904109589041,0.000870475781559926,0.000211242631777029,0.000167166954073413,8.51745006351292e-05,4.35203896870152e-05,0.000292170610137568,0.000121561641006063,3.29088096883536e-05,2.70182643466984e-05,3.53468191228219e-05,2.89895506301729e-05,65448.9143559384,67870
墙壁,35,63,35,17,52,1.60667395252682,1,0.0325018896447468,0.00189638738582415,0.000210658722158172,0.000162366115773425,5.90168440362485e-05,7.31127811051861e-05,0.000168410635340219,5.16382547212167e-05,3.24875735031351e-05,2.71458819697052e-05,3.51498949015194e-05,2.93393894464143e-05,50675.6839639713,52123
墙角,12,12,12,18,30,0.307120352464274,1,0.0253456221198157,0.00119528060609874,6.88367225720497e-05,4.40940390836557e-05,7.2925484607562e-05,1.82574830920504e-05,5.5182182162326e-05,8.61665485162746e-06,2.86730129602019e-05,2.7609818051299e-05,3.07556015254054e-05,2.96519666515867e-05,23872.3517888367,26488.5
增加,22,46,22,17,39,1.03870379355339,1,0.0622462787550744,0.00321335122845137,6.41954023119552e-05,6.66623525219474e-05,5.61541801850947e-05,8.19299689215885e-05,0.000106704553289664,0.000352312970387096,2.77492577073563e-05,2.70372573406154e-05,2.99922751714802e-05,2.93415866206887e-05,14845.0432765612,19258
增长,23,38,23,18,41,0.796456499138846,1,0.0614250614250614,0.00308333383369333,7.63498016419005e-05,5.81971745983533e-05,4.44643527757559e-05,0.000107705927223222,9.36125858484169e-05,0.000197144074730124,2.85632676378178e-05,2.723979188799e-05,3.06481719326676e-05,2.93445375982331e-05,23194.5346806961,27283
墨,7,18,7,14,21,0.345225510923185,1,0.134615384615385,0.00814705995039307,5.77472023291186e-05,5.26991057637616e-05,6.68359424004614e-05,0.000143337147107589,2.1991700414012e-05,8.50586674587867e-06,2.67608649111539e-05,2.58438000723626e-05,2.8675724599001e-05,2.80085676666615e-05,5311.1066605042,4885.5
墨守成规,6,9,6,20,26,0.203978670771984,1,0.116459627329193,0.00583775080323328,3.09666264851783e-05,2.27926671125043e-05,4.90052952935725e-05,9.15181152276605e-06,2.99706301928605e-05,5.71641343122629e-06,2.5285089382791e-05,2.75110732069658e-05,2.68465486288439e-05,2.94085485977967e-05,7229.54921293132,5719
墨水,21,49,21,17,38,1.24162848706947,1,0.0957142857142857,0.00611691086718676,0.000133797278307948,0.000187574789125675,0.000120793875160064,3.71316571222682e-05,7.26274262690197e-05,4.60651219561225e-05,2.91919663708547e-05,2.70804560348796e-05,3.16530073791324e-05,2.90035330488015e-05,14167.6809624581,16114.5
墨绿色,3,7,3,28,31,0.066075002912426,1,0.0419354838709677,0.00210568902904472,2.12710473423889e-05,1.69453524905647e-05,9.81887874714506e-05,4.20477051190679e-05,1.06282692461187e-05,1.91218052387435e-06,2.20911480769656e-05,2.76854928017719e-05,2.34017222978348e-05,2.94354261162639e-05,13880.460250162,12649
墨镜,20,33,20,19,39,0.887315274625985,1,0.0746268656716418,0.0038661725898808,0.000136315069588662,9.61173543556105e-05,0.000100509587510263,3.81840252428985e-05,8.73635391597924e-05,2.67831674105551e-05,3.05268941937847e-05,2.66851683834125e-05,3.27693588500849e-05,2.88077060049215e-05,19108.6179105069,18711
壁,2,3,2,9,11,0.092156862745098,1,0.0648148148148148,0.00911745538301733,2.64956009133519e-05,2.42346963701421e-05,2.12249907881464e-05,7.20116230734254e-06,6.33100870659197e-06,3.12199202683157e-06,2.49500998003992e-05,2.53324889170361e-05,2.67077872078113e-05,2.79169545664756e-05,1496.50022082259,1758
壁炉,5,5,5,13,18,0.118786880474187,1,0.167763157894737,0.011519288097912,4.41052310211056e-05,2.59602822003693e-05,3.87595383844351e-05,2.22893782535294e-05,1.31998048094222e-05,2.08492905182183e-06,2.63817438332674e-05,2.57619084421774e-05,2.79448330344284e-05,2.80722786440849e-05,4014.39207903518,3151
壁虎,6,14,6,15,21,0.354794088894426,1,0.145631067961165,0.00784787066585639,3.88518454990721e-05,2.92200711254225e-05,5.70602192527971e-05,1.95492612557023e-05,1.15638654762104e-05,5.98558082717571e-06,2.56462864177267e-05,2.62040773544364e-05,2.73743230176539e-05,2.83008744211876e-05,4704.62302943637,5100
士兵,63,122,63,21,84,2.83479120313189,1,0.0744895024446362,0.00347172254959657,0.000181446699944353,0.000173386667988323,7.868201317932e-05,1.90627835076054e-05,0.000244615303099708,0.00011436125564323,3.04608730086204e-05,2.70182643466984e-05,3.29644896414008e-05,2.8813016808155e-05,51961.8297315255,53865.5
壮,11,13,11,23,34,0.318810682884685,1,0.0588235294117647,0.00268633350659633,5.27066288897015e-05,3.09715788797393e-05,9.04247322780606e-05,1.68643223062013e-05,5.22540333314233e-05,7.54879349092545e-06,2.71237929912119e-05,2.71864720115271e-05,2.89401695398463e-05,2.91437139298102e-05,13576.2252415834,10499.5
壮丽,7,15,7,18,25,0.376680757933426,1,0.122895622895623,0.0067690258604866,3.32647954911268e-05,3.05735742450492e-05,5.38958821192191e-05,1.52327170306097e-05,2.06685038123813e-05,7.09278129801854e-06,2.50997715920785e-05,2.65083236136147e-05,2.68461361313828e-05,2.85015248088972e-05,4092.13868366254,4536
壮烈,4,4,4,6,10,0.0971906510462202,1,0.209302325581395,0.0205515987046233,2.83914269257366e-05,2.19480922933073e-05,1.16736868385844e-05,5.09413988741582e-06,1.80490994592415e-05,2.04405628754866e-06,2.46487552378605e-05,2.42972033918896e-05,2.63198582440627e-05,2.77030781576366e-05,829.428707503973,964
壮观,9,20,9,22,31,0.510388108271945,1,0.1,0.0047295045826881,0.000101336868863776,7.96964874250181e-05,6.28545539539635e-05,1.37527314554154e-05,4.14970680912828e-05,3.64664382267113e-05,2.98900047824008e-05,2.67881060809001e-05,3.23263298016151e-05,2.8770085649081e-05,44985.0665367237,41461
声,12,20,12,17,29,0.465582775862011,1,0.0708955223880597,0.00445282367125595,6.10041658764533e-05,4.27470384448662e-05,5.60532338002956e-05,1.92070503146995e-05,4.14810381258131e-05,1.59781275204288e-05,2.73276309676714e-05,2.65012985636296e-05,2.92509705217739e-05,2.85643168846563e-05,11255.9680549651,11490.5
声明,10,19,10,24,34,0.462582670671649,1,0.0537634408602151,0.00245507638724491,3.32862642157988e-05,2.74047760487535e-05,5.64251875896111e-05,1.0710467177463e-05,3.93672886828989e-05,6.33380374499818e-06,2.60613484141669e-05,2.81523605754343e-05,2.76157923830393e-05,2.99186905050025e-05,24868.8117391419,25368
声称,3,5,3,23,26,0.124913733609386,1,0.0572755417956656,0.00259395793179643,1.76076236670698e-05,1.76471193157945e-05,6.66792160153374e-05,8.79230489942366e-06,1.15207950393738e-05,2.12120276806214e-06,2.08872921714429e-05,2.82087447108604e-05,2.21184237979452e-05,3.0158024110178e-05,2944.41165484703,3348
声音,119,290,119,26,145,7.22774030268802,1,0.030006710765986,0.00164091902643505,0.000448326295918341,0.00040683882303895,9.52992939438703e-05,2.27028839490945e-05,0.000496917499775722,0.000252629214433684,3.44982233414979e-05,2.79282801765067e-05,3.70794984760503e-05,2.97052066588398e-05,182374.528348977,178461
壳,6,11,6,21,27,0.266241432649184,1,0.037463976945245,0.00192105741383354,4.25853239032356e-05,3.0727048277462e-05,5.50048747680742e-05,2.05958332774327e-05,1.74915130465337e-05,6.51905485560908e-05,2.61062524474612e-05,2.70175343798125e-05,2.80015933092771e-05,2.89566383524051e-05,17057.3979215656,17271
壶,6,6,6,15,21,0.166677440206852,1,0.0817307692307692,0.00524958664697196,4.69582388281785e-05,3.37073252525525e-05,4.00991854030061e-05,0.000142443742039935,1.84237178014949e-05,9.36076373808449e-06,2.69273231548052e-05,2.58237785352753e-05,2.8697355077987e-05,2.81006846695516e-05,14036.989436948,14959.5
处分,7,22,7,25,32,0.532709667593388,1,0.105476673427992,0.00488160525039077,2.75801317296902e-05,3.07517247225772e-05,0.000115342029166995,3.14682997806341e-05,2.97936082386445e-05,2.68639354129474e-05,2.52755029825094e-05,2.79610781791746e-05,2.70936243887014e-05,2.96919477375258e-05,7544.87338870453,9026.5
处女,11,12,11,15,26,0.305164483246202,1,0.0262345679012346,0.00108438041287158,5.34100032426471e-05,4.03381336231092e-05,8.60422490659592e-05,1.11962190730517e-05,5.17535949649325e-05,7.42518794879257e-06,2.7268017342459e-05,2.66574254258524e-05,2.92466143277851e-05,2.87864877567081e-05,10118.219561428,11597.5
处方,4,12,4,15,19,0.297590011614402,1,0.174556213017751,0.0102746271395889,2.67381312482465e-05,2.26450292008822e-05,5.15934283263633e-05,1.76914810800521e-05,1.62573864909733e-05,4.67667862414562e-06,2.48089709238861e-05,2.61082972168555e-05,2.62647500351021e-05,2.830911781374e-05,4193.23379225284,3851
处理,27,39,27,31,58,1.02103157887997,1,0.025726392251816,0.00101395332633905,7.01849549423042e-05,5.23128379580467e-05,0.000139160135181634,4.49928477361142e-05,0.000126319547841056,0.000142375278725762,2.83157775512516e-05,2.88134616492825e-05,3.03141009750793e-05,3.06162414578423e-05,46789.3870735886,39670.5
处罚,15,26,15,23,38,0.643864669466411,1,0.0935714285714286,0.0046756130047989,4.26936439210903e-05,4.37085057136312e-05,0.00016190611461896,0.000379680166066346,6.21669598780458e-05,0.000102183519141785,2.58424643373992e-05,2.83994092922867e-05,2.76711466861797e-05,3.01911461913277e-05,11666.0440249462,11237
备份,2,2,2,20,22,0.0622710622710623,1,0.0826086956521739,0.00524419233200161,2.32083664255041e-05,1.8916559207505e-05,6.64820677165018e-05,5.29088003156069e-05,1.27410344691917e-05,2.63028645418875e-06,2.44110826315147e-05,2.71179086668836e-05,2.58871573310444e-05,2.9057135578494e-05,7683.55679858008,6119.5
备忘录,5,11,5,16,21,0.274360502126143,1,0.0952380952380952,0.00574880446314755,2.0378969208071e-05,2.01997942960105e-05,0.000109452588832333,9.52345844220584e-05,2.92266693944617e-05,1.24898192759894e-05,2.26085776943772e-05,2.70160745643658e-05,2.40791137356567e-05,2.9103965905215e-05,1493.31350467911,1842
备注,4,4,4,24,28,0.125341175566063,1,0.0477453580901857,0.00231887495663826,2.41007996200334e-05,1.95333103836329e-05,0.000117271077158224,4.60533495298177e-05,1.57334279099768e-05,4.76413929236804e-06,2.39005736137667e-05,2.79955207166853e-05,2.54602956989149e-05,2.98308430432433e-05,7389.15823349997,7527.5
复习,13,34,13,25,38,0.746785180199196,1,0.106580829756795,0.00489696248105689,0.000105367864612209,0.000122256540300108,0.000183925338495283,8.4126809294968e-05,7.6276248881942e-05,3.6255451356515e-05,3.02462041013853e-05,2.74250610207608e-05,3.26955753760437e-05,2.92972477197644e-05,33516.7777136461,30965
复仇,14,26,14,19,33,0.68479345768359,1,0.0487571701720841,0.00287617349558443,5.1926474516731e-05,4.56730988025782e-05,4.53869908684469e-05,9.50824353605886e-06,6.90302048765853e-05,4.10642486692463e-05,2.67136827483037e-05,2.70284880263798e-05,2.8865841028802e-05,2.90379032649473e-05,10836.190940129,13010
复制,12,23,12,6,18,0.617995221244117,1,0.033112582781457,0.00175298070838531,6.30351743558475e-05,4.71992409624364e-05,1.58177144445659e-05,2.6722434982435e-05,6.64364219810177e-05,7.36520725962648e-05,2.82382176037049e-05,2.50507277236404e-05,3.02656850831915e-05,2.76783725746407e-05,9605.85003442033,19815
复古,18,27,18,25,43,0.714077684477372,1,0.0415282392026578,0.0017208305112333,5.04597548666144e-05,4.61385692269466e-05,7.43840864307642e-05,2.4567014426001e-05,7.00404682111218e-05,2.87010509618258e-05,2.71076172404446e-05,2.76571618220538e-05,2.90546509514364e-05,2.95240965832187e-05,19889.2294270035,19401
复杂,125,221,125,20,145,5.1194180072535,1,0.0171554533256661,0.000797936305723102,0.000666309245148605,0.000779211556575044,0.000211691909972989,3.96520221463951e-05,0.00069143257591602,0.000399733954555099,3.7196845707484e-05,2.75945804244046e-05,4.0500325457106e-05,2.96670956705019e-05,148034.707225568,157414.333333333
复活,9,14,9,21,30,0.313468918850679,1,0.0450346420323326,0.00215352086220348,5.37139152032292e-05,4.07865073938031e-05,0.000159031763961583,6.42075507744429e-05,5.086233928654e-05,1.03838470811561e-05,2.80355490762287e-05,2.74190452688437e-05,3.00003124073342e-05,2.92745600153907e-05,17252.892641458,16291
复苏,4,12,4,16,20,0.315911910669975,1,0.0529100529100529,0.00397023673002144,3.11260737750544e-05,3.01047798775061e-05,6.608597363613e-05,3.59550890332842e-05,1.17567709548401e-05,3.79624771404036e-06,2.52876469844481e-05,2.7037988373665e-05,2.73086317226142e-05,2.91418162399131e-05,7740.90605508768,10533
夏,7,27,7,22,29,0.571971366144298,1,0.114427860696517,0.0069849102956246,3.63117247048571e-05,5.00882486006844e-05,6.21430602091411e-05,2.63523843504665e-05,3.01268232440644e-05,1.43025700113866e-05,2.59430291080787e-05,2.60742594910305e-05,2.84219919921461e-05,2.78458462655351e-05,5351.07393200493,7069
夏天,146,462,146,27,173,10.8587512409328,1,0.0268788266164301,0.00164473238438593,0.000675466499410447,0.00118651835030581,0.000117388459128198,3.52934444886953e-05,0.000590081182020596,0.000333709917012784,3.56023924807747e-05,2.68333914723482e-05,3.91826147167752e-05,2.84931268191804e-05,160055.525660153,176535
夏季,12,16,12,25,37,0.38104247009248,1,0.0795454545454545,0.00398553157148725,6.95324048162359e-05,3.8332678774607e-05,7.28618769465014e-05,1.56578803531625e-05,3.79658016490221e-05,1.1256108046172e-05,2.76212573196332e-05,2.6424966308168e-05,2.93366272475648e-05,2.81488695505144e-05,13092.6729107403,8657
夏日,11,11,11,15,26,0.287855038911352,1,0.104938271604938,0.00659741290758167,6.10609181202728e-05,3.45908484677008e-05,4.56363153092761e-05,1.95742125749274e-05,3.88529676352983e-05,6.85367203792184e-06,2.72747108880646e-05,2.55414793624847e-05,2.89845925564903e-05,2.73679183447232e-05,6275.93283828059,4243
夏洛克,12,19,12,8,20,0.531361633962808,1,0.0855614973262032,0.0102245844772188,8.55339355748865e-05,7.35270541414873e-05,2.66194322227769e-05,1.27412648852647e-05,5.55257224059575e-05,6.2991055350874e-05,2.84851592320401e-05,2.53446877534469e-05,3.05788508882315e-05,2.75106670047787e-05,7912.68543817921,10725
夕阳,24,72,24,16,40,1.77849075639263,1,0.0585585585585586,0.0051064358560745,0.000106530577047804,0.000108741322866301,0.00012788082041003,4.47133905325429e-05,0.000106555925641815,7.41963511536211e-05,2.99769177733145e-05,2.65971594233736e-05,3.24203060502766e-05,2.84686873137445e-05,16216.5953858176,23276.5
外,10,64,10,15,25,1.41029484276278,1,0.0335570469798658,0.00199959937419101,4.42517353559329e-05,7.2461844247173e-05,2.98979995225705e-05,1.53359074518446e-05,4.19347464726648e-05,5.12400011711475e-05,2.67158237824263e-05,2.66035276277634e-05,2.98041995526295e-05,2.88486307252438e-05,10003.090237842,21015
外交,12,13,12,19,31,0.330848502058841,1,0.0355603448275862,0.00171642159451144,3.89715001430386e-05,2.67128236659463e-05,3.68380336620652e-05,4.01745475174759e-05,5.72769663154735e-05,2.56384222672607e-05,2.61178437108232e-05,2.73156873992734e-05,2.77077965755517e-05,2.92745184234224e-05,14235.2919537601,13900.5
外人,6,7,6,25,31,0.16826009998625,1,0.052801724137931,0.00252703293604497,2.86359541570815e-05,2.43077260624026e-05,0.000165289361980767,2.70648850661747e-05,3.79600445593904e-05,4.71816848491413e-06,2.5701655186594e-05,2.8165047176454e-05,2.74155259262514e-05,2.99138567713239e-05,7412.72137540342,5690.5
